fips,state_name,state_abbr,county_name,county_abbr,unrealiable_bw,num_low_birthweight_births,num_live_births,log_live_births,perc_low_bw,cat_rucc,sociod,rucc1_sociod_eqi_2jan2018_vc,rucc2_sociod_eqi_2jan2018_vc,rucc3_sociod_eqi_2jan2018_vc,rucc4_sociod_eqi_2jan2018_vc,built,rucc1_built_eqi_2jan2018_vc,rucc2_built_eqi_2jan2018_vc,rucc3_built_eqi_2jan2018_vc,rucc4_built_eqi_2jan2018_vc,air,rucc1_air_eqi_2jan2018_vc,rucc2_air_eqi_2jan2018_vc,rucc3_air_eqi_2jan2018_vc,rucc4_air_eqi_2jan2018_vc,land,rucc1_land_eqi_2jan2018_vc,rucc2_land_eqi_2jan2018_vc,rucc3_land_eqi_2jan2018_vc,rucc4_land_eqi_2jan2018_vc,water,rucc1_water_eqi_2jan2018_vc,rucc2_water_eqi_2jan2018_vc,rucc3_water_eqi_2jan2018_vc,rucc4_water_eqi_2jan2018_vc,eqi,rucc1_eqi_2jan2018_vc,rucc2_eqi_2jan2018_vc,rucc3_eqi_2jan2018_vc,rucc4_eqi_2jan2018_vc,sociod_4q,rucc1_sociod_eqi_2jan2018_vc_4,rucc2_sociod_eqi_2jan2018_vc_4,rucc3_sociod_eqi_2jan2018_vc_4,rucc4_sociod_eqi_2jan2018_vc_4,air_4q,rucc1_air_eqi_2jan2018_vc_4,rucc2_air_eqi_2jan2018_vc_4,rucc3_air_eqi_2jan2018_vc_4,rucc4_air_eqi_2jan2018_vc_4,water_4q,rucc1_water_eqi_2jan2018_vc_4,rucc2_water_eqi_2jan2018_vc_4,rucc3_water_eqi_2jan2018_vc_4,rucc4_water_eqi_2jan2018_vc_4,land_4q,rucc1_land_eqi_2jan2018_vc_4,rucc2_land_eqi_2jan2018_vc_4,rucc3_land_eqi_2jan2018_vc_4,rucc4_land_eqi_2jan2018_vc_4,built_4q,rucc1_built_eqi_2jan2018_vc_4,rucc2_built_eqi_2jan2018_vc_4,rucc3_built_eqi_2jan2018_vc_4,rucc4_built_eqi_2jan2018_vc_4,eqi_4q,rucc1_eqi_2jan2018_vc_4,rucc2_eqi_2jan2018_vc_4,rucc3_eqi_2jan2018_vc_4,rucc4_eqi_2jan2018_vc_4,sociod_3q,rucc1_sociod_eqi_2jan2018_vc_3,rucc2_sociod_eqi_2jan2018_vc_3,rucc3_sociod_eqi_2jan2018_vc_3,rucc4_sociod_eqi_2jan2018_vc_3,air_3q,rucc1_air_eqi_2jan2018_vc_3,rucc2_air_eqi_2jan2018_vc_3,rucc3_air_eqi_2jan2018_vc_3,rucc4_air_eqi_2jan2018_vc_3,water_3q,rucc1_water_eqi_2jan2018_vc_3,rucc2_water_eqi_2jan2018_vc_3,rucc3_water_eqi_2jan2018_vc_3,rucc4_water_eqi_2jan2018_vc_3,land_3q,rucc1_land_eqi_2jan2018_vc_3,rucc2_land_eqi_2jan2018_vc_3,rucc3_land_eqi_2jan2018_vc_3,rucc4_land_eqi_2jan2018_vc_3,built_3q,rucc1_built_eqi_2jan2018_vc_3,rucc2_built_eqi_2jan2018_vc_3,rucc3_built_eqi_2jan2018_vc_3,rucc4_built_eqi_2jan2018_vc_3,eqi_3q,rucc1_eqi_2jan2018_vc_3,rucc2_eqi_2jan2018_vc_3,rucc3_eqi_2jan2018_vc_3,rucc4_eqi_2jan2018_vc_3,sociod_5q,rucc1_sociod_eqi_2jan2018_vc_5,rucc2_sociod_eqi_2jan2018_vc_5,rucc3_sociod_eqi_2jan2018_vc_5,rucc4_sociod_eqi_2jan2018_vc_5,air_5q,rucc1_air_eqi_2jan2018_vc_5,rucc2_air_eqi_2jan2018_vc_5,rucc3_air_eqi_2jan2018_vc_5,rucc4_air_eqi_2jan2018_vc_5,water_5q,rucc1_water_eqi_2jan2018_vc_5,rucc2_water_eqi_2jan2018_vc_5,rucc3_water_eqi_2jan2018_vc_5,rucc4_water_eqi_2jan2018_vc_5,land_5q,rucc1_land_eqi_2jan2018_vc_5,rucc2_land_eqi_2jan2018_vc_5,rucc3_land_eqi_2jan2018_vc_5,rucc4_land_eqi_2jan2018_vc_5,built_5q,rucc1_built_eqi_2jan2018_vc_5,rucc2_built_eqi_2jan2018_vc_5,rucc3_built_eqi_2jan2018_vc_5,rucc4_built_eqi_2jan2018_vc_5,eqi_5q,rucc1_eqi_2jan2018_vc_5,rucc2_eqi_2jan2018_vc_5,rucc3_eqi_2jan2018_vc_5,rucc4_eqi_2jan2018_vc_5
50011,Vermont,VT,Franklin County,Franklin,NA,283,4075,8.312626025674962,6.9447852761,1,-0.766777575,0.04556546,NA,NA,NA,0.45111081,-0.211260736,NA,NA,NA,-1.172366261,-1.479390025,NA,NA,NA,0.099944353,0.215703011,NA,NA,NA,0.739929616,0.653841853,NA,NA,NA,-0.161596879,0.054322466,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,1,3,NA,NA,NA,1,1,NA,NA,NA,4,4,NA,NA,NA,3,3,NA,NA,NA,4,3,NA,NA,NA,2,3,NA,NA,NA
50013,Vermont,VT,Grand Isle County,Grand Isle,NA,32,424,6.049733455231958,7.5471698113,1,-0.750196993,0.185801223,NA,NA,NA,-0.108512163,-0.11535316,NA,NA,NA,-0.509415567,-0.755374134,NA,NA,NA,-0.082775094,-0.008638893,NA,NA,NA,0.65904963,0.577515602,NA,NA,NA,-0.146613672,0.071642555,NA,NA,NA,1,3,NA,NA,NA,2,1,NA,NA,NA,3,3,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,1,3,NA,NA,NA,2,1,NA,NA,NA,4,3,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA
50015,Vermont,VT,Lamoille County,Lamoille,NA,107,2028,7.614805364711073,5.2761341223,4,-1.303196907,NA,NA,NA,-0.935892284,-1.093012452,NA,NA,NA,-0.244721532,-0.476194501,NA,NA,NA,-0.133965731,-0.176709801,NA,NA,NA,0.052527234,0.744536817,NA,NA,NA,1.137423635,-0.58665669,NA,NA,NA,-0.422383547,1,NA,NA,NA,1,2,NA,NA,NA,2,3,NA,NA,NA,4,2,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,NA,3,2,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA,3,4,NA,NA,NA,5,2,NA,NA,NA,3,1,NA,NA,NA,3,2,NA,NA,NA,2
50017,Vermont,VT,Orange County,Orange,NA,140,1992,7.596894438144544,7.0281124498,4,-0.833318114,NA,NA,NA,-0.720363438,0.336642742,NA,NA,NA,0.583138168,-0.818287194,NA,NA,NA,-0.407846838,-0.138853192,NA,NA,NA,-0.02182137,0.715357721,NA,NA,NA,1.074501753,-0.078767672,NA,NA,NA,-0.099574111,1,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,NA,4,2,NA,NA,NA,2,3,NA,NA,NA,3,2,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,3,2,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,2,4,NA,NA,NA,4,2,NA,NA,NA,3,4,NA,NA,NA,4,3,NA,NA,NA,3
50019,Vermont,VT,Orleans County,Orleans,NA,152,1953,7.577121930876679,7.7828981055,3,0.023236031,NA,NA,-0.792539299,NA,-0.649059832,NA,NA,-0.493736535,NA,-0.771871626,NA,NA,-0.7751984,NA,0.012264512,NA,NA,-0.129874915,NA,0.638979316,NA,NA,0.590933383,NA,-0.663385212,NA,NA,-0.954717219,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,3,NA,NA,3,NA,2,NA,NA,2,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,3,NA,NA,1,NA,2,NA,NA,2,NA,4,NA,NA,3,NA,3,NA,NA,2,NA,2,NA,NA,2,NA,2,NA,NA,1,NA
50021,Vermont,VT,Rutland County,Rutland,NA,249,3991,8.291797105048733,6.2390378351,2,-0.899073899,NA,-1.05463469,NA,NA,-1.023553967,NA,-1.364442468,NA,NA,-0.799270391,NA,-1.003463626,NA,NA,-0.385502666,NA,-0.486381412,NA,NA,0.799250305,NA,0.675348938,NA,NA,-0.830015779,NA,-1.579736471,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,3,NA,3,NA,NA,2,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,3,NA,3,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,4,NA,4,NA,NA,2,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA
50023,Vermont,VT,Washington County,Washington,NA,258,4254,8.355614995760183,6.0648801128,2,-1.698995829,NA,-2.166627407,NA,NA,-1.284802914,NA,-1.69989574,NA,NA,0.184644282,NA,0.099287838,NA,NA,-0.394155443,NA,-0.651607633,NA,NA,0.780343711,NA,0.648872733,NA,NA,-0.310544729,NA,-1.901446223,NA,NA,1,NA,1,NA,NA,3,NA,3,NA,NA,3,NA,3,NA,NA,2,NA,2,NA,NA,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,2,NA,2,NA,NA,3,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,3,NA,3,NA,NA,4,NA,4,NA,NA,2,NA,2,NA,NA,1,NA,1,NA,NA,2,NA,1,NA,NA
50025,Vermont,VT,Windham County,Windham,NA,173,2985,8.001355025826703,5.7956448911,3,-1.186798215,NA,NA,-1.732230663,NA,-1.527040243,NA,NA,-1.485754967,NA,-0.380849928,NA,NA,-0.373256654,NA,-0.118408568,NA,NA,-0.232719988,NA,0.84432435,NA,NA,0.791851103,NA,-0.744415283,NA,NA,-1.732671499,NA,1,NA,NA,1,NA,2,NA,NA,2,NA,4,NA,NA,4,NA,2,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,3,NA,NA,3,NA,2,NA,NA,2,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,2,NA,4,NA,NA,4,NA,2,NA,NA,2,NA,1,NA,NA,1,NA,2,NA,NA,1,NA
50027,Vermont,VT,Windsor County,Windsor,NA,238,3671,8.208219383496834,6.4832470716,3,-1.273567319,NA,NA,-2.176488638,NA,-1.206450462,NA,NA,-1.115720868,NA,0.009993657,NA,NA,0.064343192,NA,-0.483405292,NA,NA,-0.602098823,NA,0.729975164,NA,NA,0.688979149,NA,-0.45642212,NA,NA,-1.618264079,NA,1,NA,NA,1,NA,2,NA,NA,2,NA,3,NA,NA,3,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,2,NA,3,NA,NA,3,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,3,NA,NA,3,NA,4,NA,NA,4,NA,2,NA,NA,2,NA,1,NA,NA,1,NA,2,NA,NA,1,NA
51001,Virginia,VA,Accomack County,Accomack,NA,314,3231,8.080546965824498,9.7183534509,4,0.177181959,NA,NA,NA,0.396906108,-0.672724545,NA,NA,NA,-0.001531879,-0.248616993,NA,NA,NA,0.123719625,0.884212375,NA,NA,NA,0.88555485,-0.418525785,NA,NA,NA,-0.149292961,-0.371982932,NA,NA,NA,0.285413384,2,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,2,4,NA,NA,NA,4,1,NA,NA,NA,3,2,NA,NA,NA,3,2,NA,NA,NA,3,2,NA,NA,NA,2,1,NA,NA,NA,2,3,NA,NA,NA,3,1,NA,NA,NA,2,1,NA,NA,NA,2,3,NA,NA,NA,4,2,NA,NA,NA,3,2,NA,NA,NA,3,5,NA,NA,NA,5,2,NA,NA,NA,3,2,NA,NA,NA,4
51003,Virginia,VA,Albemarle County,Albemarle,NA,497,7640,8.941152882160566,6.5052356021,1,-2.689068556,-1.913089156,NA,NA,NA,-0.078116663,-0.48323679,NA,NA,NA,-0.096808143,-0.387014985,NA,NA,NA,0.034732614,0.099729605,NA,NA,NA,-0.343573451,-0.402943313,NA,NA,NA,0.199542969,-1.189816713,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,3,1,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,2,NA,NA,NA,3,1,NA,NA,NA
51005,Virginia,VA,Alleghany County,Alleghany,NA,102,1196,7.086737934510577,8.5284280936,3,0.336069107,NA,NA,-0.498722613,NA,0.394332021,NA,NA,0.680284321,NA,0.623838603,NA,NA,0.719949365,NA,-0.760476172,NA,NA,-0.880558074,NA,-1.389866471,NA,NA,-1.566964865,NA,0.062143534,NA,NA,0.454009563,NA,3,NA,NA,2,NA,3,NA,NA,4,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,3,NA,NA,3,NA,2,NA,NA,3,NA,2,NA,NA,1,NA,3,NA,NA,3,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,2,NA,NA,3,NA,2,NA,NA,2,NA,3,NA,NA,2,NA,4,NA,NA,4,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,4,NA,NA,4,NA,3,NA,NA,4,NA
51007,Virginia,VA,Amelia County,Amelia,NA,65,1032,6.939253946041508,6.2984496124,1,0.050380096,0.662085354,NA,NA,NA,1.347091675,1.3888671399999999,NA,NA,NA,0.292396516,0.03884453,NA,NA,NA,0.183452278,0.207296073,NA,NA,NA,-1.39816606,-1.407925487,NA,NA,NA,0.659810185,1.216733217,NA,NA,NA,2,3,NA,NA,NA,3,2,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,4,4,NA,NA,NA,3,4,NA,NA,NA,2,3,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,3,4,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,5,5,NA,NA,NA,4,5,NA,NA,NA
51009,Virginia,VA,Amherst County,Amherst,NA,168,2346,7.76046702921342,7.1611253197,1,-0.158537179,0.427515745,NA,NA,NA,0.686444163,0.882406175,NA,NA,NA,0.472665399,0.221057624,NA,NA,NA,-0.441782415,-0.324290901,NA,NA,NA,-1.388144851,-1.392787695,NA,NA,NA,0.278824866,0.709032595,NA,NA,NA,2,3,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,4,4,NA,NA,NA,3,4,NA,NA,NA,2,2,NA,NA,NA,3,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA,2,4,NA,NA,NA,4,3,NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,4,5,NA,NA,NA,3,4,NA,NA,NA
51011,Virginia,VA,Appomattox County,Appomattox,NA,114,1186,7.078341579557671,9.6121416526,1,0.390223444,1.112027764,NA,NA,NA,1.366607904,1.760008931,NA,NA,NA,0.816822231,0.602104545,NA,NA,NA,-0.371314347,-0.404815376,NA,NA,NA,-1.393591523,-1.400878787,NA,NA,NA,0.781288207,1.483329058,NA,NA,NA,3,4,NA,NA,NA,4,3,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,2,3,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,3,5,NA,NA,NA,5,4,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,5,5,NA,NA,NA,4,5,NA,NA,NA
51013,Virginia,VA,Arlington County,Arlington,NA,1388,20884,9.946738594530443,6.6462363532,1,-4.629938126,-3.577142239,NA,NA,NA,-0.123676047,-1.219290614,NA,NA,NA,0.537273407,0.299776047,NA,NA,NA,-0.438812077,-0.783997774,NA,NA,NA,-1.402855754,-1.408914566,NA,NA,NA,0.468014091,-2.623808622,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,3,1,NA,NA,NA,1,1,NA,NA,NA,3,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,2,1,NA,NA,NA,1,1,NA,NA,NA,4,4,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,3,1,NA,NA,NA,4,1,NA,NA,NA
51015,Virginia,VA,Augusta County,Augusta,NA,363,4907,8.498418036089904,7.3975952721,1,-0.453163564,0.202613607,NA,NA,NA,1.681008577,1.713947892,NA,NA,NA,1.760325193,1.609766126,NA,NA,NA,0.509843886,0.552236438,NA,NA,NA,-1.388875961,-1.394044518,NA,NA,NA,1.823872328,1.047271967,NA,NA,NA,2,3,NA,NA,NA,4,4,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,1,2,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA,5,5,NA,NA,NA,1,2,NA,NA,NA,4,4,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA
51017,Virginia,VA,Bath County,Bath,NA,19,237,5.4680601411351315,8.0168776371,4,0.856707752,NA,NA,NA,-0.729332685,-0.029378518,NA,NA,NA,0.581428647,0.391938686,NA,NA,NA,0.770488799,-0.437849492,NA,NA,NA,-0.21011287,-0.454233289,NA,NA,NA,-0.204920396,-0.10349454,NA,NA,NA,0.21376285,4,NA,NA,NA,1,3,NA,NA,NA,4,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,3,2,NA,NA,NA,3,3,NA,NA,NA,1,2,NA,NA,NA,3,1,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA,3,2,NA,NA,NA,2,5,NA,NA,NA,2,4,NA,NA,NA,4,2,NA,NA,NA,3,2,NA,NA,NA,2,3,NA,NA,NA,4,3,NA,NA,NA,3
51019,Virginia,VA,Bedford County,Bedford,NA,338,4356,8.37930948405285,7.7594123049,1,-0.737636328,0.013239645,NA,NA,NA,1.967526317,2.18220377,NA,NA,NA,-0.374609202,-0.703014731,NA,NA,NA,0.056504626,0.13091591,NA,NA,NA,-0.367557198,-0.42531386,NA,NA,NA,0.874282241,1.277812958,NA,NA,NA,1,2,NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,1,3,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA
51021,Virginia,VA,Bland County,Bland,NA,33,338,5.823045895483019,9.7633136095,4,0.924602985,NA,NA,NA,-0.050657284,1.884455562,NA,NA,NA,1.839668751,0.692196369,NA,NA,NA,1.020875096,-0.130477488,NA,NA,NA,0.218213439,-1.391398549,NA,NA,NA,-1.101797223,0.978355467,NA,NA,NA,1.085768223,4,NA,NA,NA,3,4,NA,NA,NA,4,1,NA,NA,NA,2,2,NA,NA,NA,3,4,NA,NA,NA,4,4,NA,NA,NA,4,3,NA,NA,NA,2,3,NA,NA,NA,3,1,NA,NA,NA,2,2,NA,NA,NA,2,3,NA,NA,NA,3,3,NA,NA,NA,3,5,NA,NA,NA,3,4,NA,NA,NA,5,1,NA,NA,NA,2,2,NA,NA,NA,3,5,NA,NA,NA,5,5,NA,NA,NA,5
51023,Virginia,VA,Botetourt County,Botetourt,NA,133,1801,7.496097345175956,7.3847862299000004,1,-0.83289957,-0.042110406,NA,NA,NA,1.056004047,1.261066318,NA,NA,NA,0.046023477,-0.226594031,NA,NA,NA,0.144478947,0.136404619,NA,NA,NA,-0.453279227,-0.505574703,NA,NA,NA,0.648256779,0.723385811,NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,4,4,NA,NA,NA,3,4,NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,1,3,NA,NA,NA,3,2,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,5,5,NA,NA,NA,4,4,NA,NA,NA
51025,Virginia,VA,Brunswick County,Brunswick,NA,131,1169,7.063903961472068,11.20615911,3,0.516805112,NA,NA,0.488654256,NA,1.187067986,NA,NA,1.670125961,NA,0.48938784,NA,NA,0.565313458,NA,-0.125567958,NA,NA,-0.250386119,NA,-0.351690412,NA,NA,-0.415556967,NA,0.742702663,NA,NA,1.250828743,NA,3,NA,NA,3,NA,3,NA,NA,3,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,4,NA,NA,4,NA,4,NA,NA,4,NA,2,NA,NA,3,NA,3,NA,NA,3,NA,2,NA,NA,1,NA,2,NA,NA,2,NA,3,NA,NA,3,NA,3,NA,NA,3,NA,4,NA,NA,4,NA,4,NA,NA,4,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,5,NA,NA,5,NA,4,NA,NA,5,NA
51027,Virginia,VA,Buchanan County,Buchanan,NA,154,1528,7.331714969726466,10.078534031,4,1.192403674,NA,NA,NA,1.639131069,1.389515996,NA,NA,NA,1.6859622,0.244387373,NA,NA,NA,0.654095829,-1.693345666,NA,NA,NA,-1.231255412,-1.39874959,NA,NA,NA,-1.116059065,0.020177765,NA,NA,NA,1.409975171,4,NA,NA,NA,4,3,NA,NA,NA,3,1,NA,NA,NA,2,1,NA,NA,NA,1,4,NA,NA,NA,4,2,NA,NA,NA,4,3,NA,NA,NA,3,2,NA,NA,NA,3,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,3,2,NA,NA,NA,3,5,NA,NA,NA,5,3,NA,NA,NA,4,1,NA,NA,NA,2,1,NA,NA,NA,1,5,NA,NA,NA,5,3,NA,NA,NA,5
51029,Virginia,VA,Buckingham County,Buckingham,NA,125,1245,7.126890808898808,10.040160643,1,0.653601766,1.254084945,NA,NA,NA,2.619044304,2.774609089,NA,NA,NA,0.045948606,-0.234815508,NA,NA,NA,-0.538196146,-0.43907848,NA,NA,NA,-1.387946486,-1.395480156,NA,NA,NA,0.931837559,2.169214964,NA,NA,NA,3,4,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,3,3,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,4,5,NA,NA,NA,3,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA
51031,Virginia,VA,Campbell County,Campbell,NA,268,3676,8.209580483475577,7.2905331882,1,-0.305692673,0.450888485,NA,NA,NA,0.957771361,0.836265981,NA,NA,NA,0.174330145,-0.092488505,NA,NA,NA,-0.003966761,0.077615067,NA,NA,NA,-1.391421437,-1.398172855,NA,NA,NA,0.385211736,0.802401662,NA,NA,NA,2,3,NA,NA,NA,3,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,4,4,NA,NA,NA,3,4,NA,NA,NA,1,2,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA,2,4,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,5,5,NA,NA,NA,4,4,NA,NA,NA
51033,Virginia,VA,Caroline County,Caroline,NA,239,2754,7.9208096792886,8.6782861293,1,-0.635755599,0.242607787,NA,NA,NA,2.273965359,2.257328749,NA,NA,NA,0.755416811,0.56545788,NA,NA,NA,0.322292477,0.392851502,NA,NA,NA,0.073113367,0.008626056,NA,NA,NA,1.817898035,1.330123305,NA,NA,NA,1,3,NA,NA,NA,4,3,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,1,2,NA,NA,NA,3,3,NA,NA,NA,2,2,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,2,3,NA,NA,NA,4,4,NA,NA,NA,3,3,NA,NA,NA,3,4,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA
51035,Virginia,VA,Carroll County,Carroll,NA,127,1946,7.57353126274595,6.5262076053,3,0.638840258,NA,NA,-0.039251115,NA,1.237587571,NA,NA,1.824698687,NA,0.494806647,NA,NA,0.574431479,NA,-0.072568923,NA,NA,-0.113097131,NA,0.084068865,NA,NA,0.028905578,NA,0.852331877,NA,NA,1.069232702,NA,3,NA,NA,2,NA,3,NA,NA,3,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,4,NA,NA,4,NA,4,NA,NA,4,NA,3,NA,NA,2,NA,3,NA,NA,3,NA,2,NA,NA,2,NA,2,NA,NA,2,NA,3,NA,NA,3,NA,3,NA,NA,3,NA,4,NA,NA,3,NA,4,NA,NA,4,NA,3,NA,NA,2,NA,2,NA,NA,2,NA,5,NA,NA,5,NA,5,NA,NA,5,NA
51036,Virginia,VA,Charles City County,Charles City,NA,34,395,5.978885764901122,8.6075949367,1,0.335777968,0.903986335,NA,NA,NA,2.450825453,2.32496047,NA,NA,NA,0.379837275,0.142805696,NA,NA,NA,0.119688064,0.142901868,NA,NA,NA,-1.400343537,-1.410490632,NA,NA,NA,1.24169302,1.815710545,NA,NA,NA,3,4,NA,NA,NA,3,3,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,4,4,NA,NA,NA,4,4,NA,NA,NA,2,3,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,NA,NA,3,5,NA,NA,NA,4,3,NA,NA,NA,1,1,NA,NA,NA,3,3,NA,NA,NA,5,5,NA,NA,NA,5,5,NA,NA,NA
